"","X.1","X","master_species","family_molecules","Age.at.maturity","Calcification.rate","Chlorophyll.a","Coloniality","Corallite.width.maximum","Gross.photosynthesis","Growth.form.typical","Growth.rate","Ocean.basin","Oocyte.size.at.maturity","Polyp.fecundity","Polyps.per.area","Propagule.size.on.release","Protein.biomass","Skeletal.density","Tissue.thickness","Total.biomass","Zooxanthellate","Colony.maximum.diameter","Genus","Species","Genus_molecules","Species_molecules"
"250",250,250,"Caulastraea tumida","Merulinidae",0.642162734465327,NA,NA,"colonial",1.39794000867204,NA,"massive",0.809077927149399,"pacific",NA,NA,-0.431470740779912,NA,NA,0.172185074771187,NA,1.97747365371384,"zooxanthellate",2,"Caulastraea","tumida","Caulastraea","tumida"
"251",251,251,"Cladocora arbuscula","Oculinidae",NA,NA,NA,"colonial",0.462397997898956,NA,"branching_closed",1.32312227893142,"atlantic",2.52523188163114,1.71614657797126,0.947969241027824,2.61909333062674,NA,NA,NA,NA,"zooxanthellate",NA,"Cladocora","arbuscula","Cladocora","arbuscula"
"252",252,252,"Cladocora caespitosa","Oculinidae",NA,NA,NA,"colonial",0.653212513775344,NA,"massive",0.539076098792777,"atlantic",2.61909333062674,1.98729329246668,0.74170298395774,2.61909333062674,NA,NA,NA,NA,"zooxanthellate",1.69897000433602,"Cladocora","caespitosa","Cladocora","caespitosa"
"253",253,253,"Coelastrea aspera","Merulinidae",0.653212513775344,NA,1.1811286997473,"colonial",1.06069784035361,NA,"massive",0.602059991327962,"pacific",2.56139956044203,2.54406804435028,0.43023635341151,2.55469101661071,NA,0.172185074771187,0.556302500767287,1.56547430891104,"zooxanthellate",2.69897000433602,"Coelastrea","aspera","Coelastrea","aspera"
"254",254,254,"Coelastrea palauensis","Merulinidae",0.642162734465327,NA,NA,"colonial",1.27415784926368,NA,"massive",0.809077927149399,"pacific",2.52585708997754,2.96049327721525,-0.301029995663981,2.55469101661071,NA,0.172185074771187,NA,1.82625244425238,"zooxanthellate",1.30102999566398,"Coelastrea","palauensis","Coelastrea","palauensis"
"255",255,255,"Coeloseris mayeri","Agariciidae",0.475772201287588,NA,NA,"colonial",1.07554696139253,NA,"massive",0.794065687041197,"pacific",NA,NA,0.159867847092567,NA,NA,0.23127801482757,NA,NA,"zooxanthellate",NA,"Coeloseris","mayeri","Coeloseris","mayeri"
"256",256,256,"Colpophyllia amaranthus","Mussidae",NA,NA,NA,"colonial",NA,NA,NA,NA,"atlantic",NA,NA,NA,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Colpophyllia","amaranthus","Colpophyllia","amaranthus"
"257",257,257,"Colpophyllia breviserialis","Mussidae",NA,NA,NA,"colonial",1.19312459835446,NA,NA,NA,"atlantic",NA,NA,NA,NA,NA,NA,NA,NA,"zooxanthellate",1.69897000433602,"Colpophyllia","breviserialis","Colpophyllia","breviserialis"
"258",258,258,"Colpophyllia natans","Mussidae",0.300645103293124,NA,NA,"colonial",1.11058971029925,NA,"massive",0.936479075188362,"atlantic",NA,NA,0.0095529225145032,NA,NA,-0.0757207139381184,NA,NA,"zooxanthellate",2.30102999566398,"Colpophyllia","natans","Colpophyllia","natans"
"259",259,259,"Coscinaraea columna","Coscinaraeidae",NA,NA,NA,"colonial",0.778151250383644,NA,"massive",NA,"pacific",NA,NA,0.999130541287371,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","columna","Coscinaraea","columna"
"260",260,260,"Coscinaraea crassa","Coscinaraeidae",NA,NA,NA,"colonial",1.11058971029925,NA,"encrusting",NA,"pacific",NA,NA,-0.259637310505756,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","crassa","Coscinaraea","crassa"
"261",261,261,"Coscinaraea exesa","Coscinaraeidae",NA,NA,NA,"colonial",0.785329835010767,NA,"columnar",NA,"pacific",NA,NA,0.532244643626582,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","exesa","Coscinaraea","exesa"
"262",262,262,"Coscinaraea hahazimaensis","Coscinaraeidae",NA,NA,NA,"colonial",0.477121254719662,NA,"massive",NA,"pacific",NA,NA,1.04575314759414,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","hahazimaensis","Coscinaraea","hahazimaensis"
"263",263,263,"Coscinaraea marshae","Coscinaraeidae",NA,NA,NA,"colonial",0.724275869600789,NA,"encrusting",NA,"pacific",NA,NA,0.860936620700094,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","marshae","Coscinaraea","marshae"
"264",264,264,"Coscinaraea mcneilli","Coscinaraeidae",NA,NA,NA,"colonial",0.763427993562937,NA,"encrusting",NA,"pacific",NA,NA,0.595716619943424,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","mcneilli","Coscinaraea","mcneilli"
"265",265,265,"Coscinaraea monile","Coscinaraeidae",NA,NA,NA,"colonial",0.698970004336019,NA,"massive",NA,"pacific",NA,NA,0.641304591595994,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Coscinaraea","monile","Coscinaraea","monile"
"266",266,266,"Craterastrea levis","Coscinaraeidae",NA,NA,NA,NA,-0.0969100130080564,NA,"laminar",NA,"pacific",NA,NA,1.54825395756811,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Craterastrea","levis","Craterastrea","levis"
"267",267,267,"Ctenactis albitentaculata","Fungiidae",0.602087466353667,NA,NA,"solitary",2.41497334797082,NA,"massive",0.792255477142622,"pacific",2.49078053878451,4.93009846570465,-1.99240793670444,2.30760666740068,NA,0.225303186617717,NA,NA,"zooxanthellate",1.41497334797082,"Ctenactis","albitentaculata","Ctenactis","albitentaculata"
"268",268,268,"Ctenactis crassa","Fungiidae",0.602087466353667,NA,NA,"solitary",2.37291200297011,NA,"massive",0.792255477142622,"pacific",2.19033169817029,5.03574491776764,-1.92785241488892,2.19033169817029,NA,0.225303186617717,NA,NA,"zooxanthellate",1.37291200297011,"Ctenactis","crassa","Ctenactis","crassa"
"269",269,269,"Ctenactis echinata","Fungiidae",0.602087466353667,NA,NA,"solitary",2.45331834004704,NA,"massive",0.792255477142622,"pacific",2.42488163663107,4.81917109001406,-2.05125962041667,2.42488163663107,NA,0.225303186617717,NA,NA,"zooxanthellate",1.45331834004704,"Ctenactis","echinata","Ctenactis","echinata"
"270",270,270,"Ctenella chagius","Euphylliidae",NA,NA,NA,"colonial",0.643452676486187,NA,"massive",NA,"pacific",NA,NA,0.726512282151044,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Ctenella","chagius","Ctenella","chagius"
"271",271,271,"Cycloseris boschmai","Fungiidae",0.602087466353667,NA,NA,"solitary",1.69897000433602,NA,"massive",0.792255477142622,NA,NA,NA,-0.893489928513605,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.698970004336019,"Cycloseris","boschmai","Cycloseris","boschmai"
"272",272,272,"Cycloseris costulata","Fungiidae",0.602087466353667,NA,NA,"solitary",1.88081359228079,NA,"massive",0.792255477142622,"pacific",NA,NA,-1.17258247080831,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.903089986991944,"Cycloseris","costulata","Cycloseris","costulata"
"273",273,273,"Cycloseris curvata","Fungiidae",0.602087466353667,NA,NA,"solitary",1.90848501887865,NA,"massive",0.792255477142622,"pacific",NA,NA,-1.21505242471432,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.954242509439325,"Cycloseris","curvata","Cycloseris","curvata"
"274",274,274,"Cycloseris cyclolites","Fungiidae",0.602087466353667,NA,NA,"solitary",1.55266821611219,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.668946745665436,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",1.60205999132796,"Cycloseris","cyclolites","Cycloseris","cyclolites"
"275",275,275,"Cycloseris distorta","Fungiidae",0.602087466353667,NA,NA,"solitary",1.60205999132796,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.744752971605085,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.602059991327962,"Cycloseris","distorta","Cycloseris","distorta"
"276",276,276,"Cycloseris explanulata","Fungiidae",0.726667586830486,NA,NA,"solitary",0.653212513775344,NA,"laminar",1.08447884445135,"pacific",NA,NA,0.722716167488495,NA,NA,0.345432178603343,NA,NA,"zooxanthellate",NA,"Cycloseris","explanulata","Cycloseris","explanulata"
"277",277,277,"Cycloseris fragilis","Fungiidae",0.602087466353667,NA,NA,"solitary",1.68124123737559,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.866279914134437,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.845098040014257,"Cycloseris","fragilis","Cycloseris","fragilis"
"278",278,278,"Cycloseris hexagonalis","Fungiidae",0.602087466353667,NA,NA,"solitary",1.46239799789896,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.530400509422673,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.954242509439325,"Cycloseris","hexagonalis","Cycloseris","hexagonalis"
"279",279,279,"Cycloseris mokai","Fungiidae",0.602087466353667,NA,NA,"solitary",0.8750612633917,NA,"massive",0.792255477142622,"pacific",NA,NA,0.719579857713723,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",1,"Cycloseris","mokai","Cycloseris","mokai"
"280",280,280,"Cycloseris sinensis","Fungiidae",0.602087466353667,NA,NA,"solitary",1.73878055848437,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.954590948863019,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.740362689494244,"Cycloseris","sinensis","Cycloseris","sinensis"
"281",281,281,"Cycloseris somervillei","Fungiidae",0.602087466353667,NA,NA,"solitary",2.13097669160562,NA,"massive",0.792255477142622,"pacific",NA,NA,-1.55653142478569,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",1.11394335230684,"Cycloseris","somervillei","Cycloseris","somervillei"
"282",282,282,"Cycloseris tenuis","Fungiidae",0.602087466353667,NA,NA,"solitary",1.66931688056611,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.847978476647415,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.672097857935718,"Cycloseris","tenuis","Cycloseris","tenuis"
"283",283,283,"Cycloseris vaughani","Fungiidae",0.602087466353667,NA,NA,"solitary",1.76715586608218,NA,"massive",0.792255477142622,"pacific",NA,NA,-0.998141215470562,NA,NA,0.225303186617717,NA,NA,"zooxanthellate",0.763427993562937,"Cycloseris","vaughani","Cycloseris","vaughani"
"284",284,284,"Cycloseris wellsi","Fungiidae",0.726667586830486,NA,NA,"solitary",0.397940008672038,NA,"laminar",1.08447884445135,"pacific",NA,NA,0.857332496431269,NA,NA,0.345432178603343,NA,NA,"zooxanthellate",NA,"Cycloseris","wellsi","Cycloseris","wellsi"
"285",285,285,"Cynarina lacrymalis","Lobophylliidae",NA,NA,NA,"solitary",1.92941892571429,NA,"massive",NA,"pacific",2.59387912058369,3.55022835305509,-1.24718167021014,NA,NA,NA,NA,NA,"zooxanthellate",0.929418925714293,"Cynarina","lacrymalis","Cynarina","lacrymalis"
"286",286,286,"Cyphastrea agassizi","Merulinidae",0.642162734465327,NA,NA,"colonial",0.342422680822206,NA,"massive",0.809077927149399,"pacific",2.46522866903181,1.90022905027097,1.12492787911053,2.36771521539927,NA,0.172185074771187,NA,0.687977593151427,"zooxanthellate",NA,"Cyphastrea","agassizi","Cyphastrea","agassizi"
"287",287,287,"Cyphastrea chalcidicum","Merulinidae",0.642162734465327,NA,NA,"colonial",0.447158031342219,NA,"massive",0.809077927149399,"pacific",2.48572142648158,2.04905759224324,1.14764541250174,2.36771521539927,NA,0.172185074771187,NA,0.815929847779306,"zooxanthellate",2,"Cyphastrea","chalcidicum","Cyphastrea","chalcidicum"
"288",288,288,"Cyphastrea decadia","Merulinidae",0.765936517451079,NA,NA,"colonial",0.447158031342219,NA,"branching_closed",1.40443518240947,"pacific",2.46721744777098,2.04905759224324,0.971359458185758,2.36771521539927,NA,0.0236314102905406,NA,0.813087276997357,"zooxanthellate",NA,"Cyphastrea","decadia","Cyphastrea","decadia"
"289",289,289,"Cyphastrea hexasepta","Merulinidae",0.642162734465327,NA,NA,"colonial",0,NA,"massive",0.809077927149399,"pacific",2.45872653824169,1.41364769954289,1.38533810780905,2.36771521539927,NA,0.172185074771187,NA,0.269649360807831,"zooxanthellate",NA,"Cyphastrea","hexasepta","Cyphastrea","hexasepta"
"290",290,290,"Cyphastrea japonica","Merulinidae",0.642162734465327,NA,NA,"colonial",0.278753600952829,NA,"massive",0.809077927149399,"pacific",2.46401968169603,1.80975552553812,1.32099741679422,2.36771521539927,NA,0.172185074771187,NA,0.610194855241817,"zooxanthellate",NA,"Cyphastrea","japonica","Cyphastrea","japonica"
"291",291,291,"Cyphastrea microphthalma","Merulinidae",0.642162734465327,NA,NA,"colonial",0.431363764158987,NA,"massive",0.809077927149399,"pacific",2.46760810558363,1.98287400132773,1.06133936683707,2.45636603312904,NA,0.172185074771187,NA,0.796634432370318,"zooxanthellate",NA,"Cyphastrea","microphthalma","Cyphastrea","microphthalma"
"292",292,292,"Cyphastrea ocellina","Merulinidae",0.301029995663981,NA,NA,"colonial",0.397940008672038,NA,"massive",0.512550992904211,"pacific",2.56378765926308,1.38021124171161,0.8252313231999,2.72310368407621,NA,0.172185074771187,NA,0.755801563129394,"zooxanthellate",NA,"Cyphastrea","ocellina","Cyphastrea","ocellina"
"293",293,293,"Cyphastrea serailia","Merulinidae",0.642471128642135,NA,NA,"colonial",0.380211241711606,NA,"massive",0.693140460675295,"pacific",2.49623754516674,2.20030318298158,1.03446802275504,2.47712125471966,NA,0.172185074771187,NA,0.734142823333358,"zooxanthellate",NA,"Cyphastrea","serailia","Cyphastrea","serailia"
"294",294,294,"Danafungia horrida","Fungiidae",0.602087466353667,NA,NA,"solitary",2.3096301674259,NA,"massive",0.792255477142622,"pacific",2.33243845991561,4.74538114207285,-1.83072780047319,2.33243845991561,NA,0.225303186617717,NA,NA,"zooxanthellate",1.30102999566398,"Danafungia","horrida","Danafungia","horrida"
"295",295,295,"Danafungia scruposa","Fungiidae",0.602087466353667,NA,NA,"solitary",2.04532297878666,NA,"massive",0.792255477142622,"pacific",2.48946362436917,4.36980161402751,-1.42507057572411,2.33243845991561,NA,0.225303186617717,NA,NA,"zooxanthellate",1.38021124171161,"Danafungia","scruposa","Danafungia","scruposa"
"296",296,296,"Dendrogyra cylindrus","Meandrinidae",NA,NA,NA,"colonial",0.6232492903979,NA,"columnar",1.28160144382566,"atlantic",2.47027669463563,2.30102999566398,0.567966906823154,NA,NA,0.320687740999623,NA,NA,"zooxanthellate",2.30102999566398,"Dendrogyra","cylindrus","Dendrogyra","cylindrus"
"297",297,297,"Dichocoenia stellaris","Meandrinidae",NA,NA,NA,"colonial",NA,NA,NA,NA,"atlantic",NA,NA,NA,NA,NA,NA,NA,NA,"zooxanthellate",1.47712125471966,"Dichocoenia","stellaris","Dichocoenia","stellaris"
"298",298,298,"Dichocoenia stokesi","Meandrinidae",NA,NA,NA,"colonial",1.04921802267018,NA,"massive",0.527074549714646,"atlantic",NA,NA,0.228400358703005,NA,NA,0.309630167425899,NA,NA,"zooxanthellate",1.74036268949424,"Dichocoenia","stokesi","Dichocoenia","stokesi"
"299",299,299,"Dichopsammia granulosa","Dendrophylliidae",NA,NA,NA,"colonial",NA,NA,NA,NA,"pacific",NA,NA,NA,NA,NA,NA,NA,NA,"both",NA,"Dichopsammia","granulosa","Dichopsammia","granulosa"
"300",300,300,"Diploastrea heliopora","Diploastraeidae",NA,NA,NA,"colonial",0.954242509439325,NA,"massive",0.386033719412564,"pacific",2.46239799789896,NA,0.0480531731156091,NA,NA,NA,NA,NA,"zooxanthellate",2.84509804001426,"Diploastrea","heliopora","Diploastrea","heliopora"
"301",301,301,"Diploria labyrinthiformis","Mussidae",0.301509863314841,NA,NA,"colonial",0.88309335857569,NA,"massive",0.611381866597561,"atlantic",2.65559387355554,1.56229286445647,0.358713076484749,NA,NA,0.144574207609616,NA,NA,"zooxanthellate",2.30102999566398,"Diploria","labyrinthiformis","Diploria","labyrinthiformis"
"302",302,302,"Dipsastraea albida","Merulinidae",0.642162734465327,NA,NA,"colonial",1.08278537031645,NA,"massive",0.809077927149399,"pacific",2.53083120600135,2.63568034250174,0.129689892199301,2.59217675739587,NA,0.172185074771187,NA,1.59245802781659,"zooxanthellate",NA,"Dipsastraea","albida","Dipsastraea","albida"
"303",303,303,"Dipsastraea amicorum","Merulinidae",0.642162734465327,NA,NA,"colonial",1.12057393120585,NA,"massive",0.809077927149399,"pacific",2.53154875825193,2.68937774641052,-0.100179497572904,2.59217675739587,NA,0.172185074771187,NA,1.63862325799852,"zooxanthellate",NA,"Dipsastraea","amicorum","Dipsastraea","amicorum"
"304",304,304,"Dipsastraea camranensis","Merulinidae",0.642162734465327,NA,NA,NA,1.07918124604762,NA,"massive",0.809077927149399,NA,NA,NA,0.230448921378274,NA,NA,0.172185074771187,NA,1.58805496978636,"zooxanthellate",NA,"Dipsastraea","camranensis","Dipsastraea","camranensis"
"305",305,305,"Dipsastraea danai","Merulinidae",0.642162734465327,NA,NA,"colonial",0.963787827345555,NA,"massive",0.809077927149399,"pacific",2.52857160804994,2.46658527831654,0.109240968588203,2.59217675739587,NA,0.172185074771187,NA,1.44708205072092,"zooxanthellate",NA,"Dipsastraea","danai","Dipsastraea","danai"
"306",306,306,"Dipsastraea faviaformis","Merulinidae",0.642162734465327,NA,NA,"colonial",1.31386722036915,NA,"massive",0.809077927149399,"pacific",2.53521912916303,2.96404678849008,-0.334419008982047,2.59217675739587,NA,0.172185074771187,NA,1.87476427466659,"zooxanthellate",1.30102999566398,"Dipsastraea","faviaformis","Dipsastraea","faviaformis"
"307",307,307,"Dipsastraea favus","Merulinidae",0.642162734465327,NA,NA,"colonial",1,NA,"massive",0.809077927149399,"pacific",2.4507944636945,3,-0.0266412001136023,2.59217675739587,NA,0.172185074771187,NA,1.49132145139228,"zooxanthellate",1.56820172406699,"Dipsastraea","favus","Dipsastraea","favus"
"308",308,308,"Dipsastraea helianthoides","Merulinidae",0.642162734465327,NA,NA,"colonial",0.954242509439325,NA,"massive",0.809077927149399,"pacific",2.52839035572953,2.45302141721718,0.024895960107485,2.59217675739587,NA,0.172185074771187,NA,1.43542080223912,"zooxanthellate",NA,"Dipsastraea","helianthoides","Dipsastraea","helianthoides"
"309",309,309,"Dipsastraea lacuna","Merulinidae",0.642162734465327,NA,NA,"colonial",0.991226075692495,NA,"massive",0.809077927149399,"pacific",2.5290926222508,2.50557492675399,0.203304916138483,2.59217675739587,NA,0.172185074771187,NA,1.4806025929409,"zooxanthellate",2,"Dipsastraea","lacuna","Dipsastraea","lacuna"
"310",310,310,"Dipsastraea laddi","Merulinidae",0.642162734465327,NA,NA,"colonial",0.832508912706236,NA,"massive",0.809077927149399,"pacific",2.52607880391991,2.28003843085323,0.436349806807967,2.59217675739587,NA,0.172185074771187,NA,1.28670226462384,"zooxanthellate",NA,"Dipsastraea","laddi","Dipsastraea","laddi"
"311",311,311,"Dipsastraea laxa","Merulinidae",0.642162734465327,NA,NA,"colonial",0.763427993562937,NA,"massive",0.809077927149399,"pacific",2.59659709562646,2.18187470272175,0.352182518111362,2.59217675739587,NA,0.172185074771187,NA,1.20230803371456,"zooxanthellate",NA,"Dipsastraea","laxa","Dipsastraea","laxa"
"312",312,312,"Dipsastraea lizardensis","Merulinidae",0.642162734465327,NA,NA,"colonial",1.22271647114758,NA,"massive",0.809077927149399,"pacific",2.53348830312186,2.83452191423347,-0.201349354554731,2.59217675739587,NA,0.172185074771187,NA,1.76340794830674,"zooxanthellate",2,"Dipsastraea","lizardensis","Dipsastraea","lizardensis"
"313",313,313,"Dipsastraea maritima","Merulinidae",0.642162734465327,NA,NA,"colonial",1.27415784926368,NA,"massive",0.809077927149399,"pacific",2.5344651033961,2.90761992043722,-0.657577319177794,2.59217675739587,NA,0.172185074771187,NA,1.82625244425238,"zooxanthellate",NA,"Dipsastraea","maritima","Dipsastraea","maritima"
"314",314,314,"Dipsastraea marshae","Merulinidae",0.642162734465327,NA,NA,"colonial",1.28555730900777,NA,"massive",0.809077927149399,"pacific",2.53468156329302,2.92381851016419,-0.393618634889395,2.59217675739587,NA,0.172185074771187,NA,1.84017884606947,"zooxanthellate",1.77815125038364,"Dipsastraea","marshae","Dipsastraea","marshae"
"315",315,315,"Dipsastraea matthaii","Merulinidae",0.642162734465327,NA,NA,"colonial",1.13987908640124,NA,"massive",0.809077927149399,"pacific",2.53191533631767,2.71681029985129,0.0174507295105361,2.59217675739587,NA,0.172185074771187,NA,1.66220782730513,"zooxanthellate",NA,"Dipsastraea","matthaii","Dipsastraea","matthaii"
